id;repository;file;line;column;rule
6906;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/action/token/CreateTokenResponse.java;24;14;DataClass
6907;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/action/user/ChangePasswordRequest.java;24;8;DataClass
6908;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/action/user/HasPrivilegesRequest.java;21;8;DataClass
6909;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/action/user/PutUserRequest.java;29;8;DataClass
6910;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/action/user/PutUserRequest.java;29;104;TooMany
6911;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/action/user/SetEnabledRequest.java;24;8;DataClass
6912;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/RealmConfig.java;14;8;DataClass
6913;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/support/BCrypt.java;64;21;TooMany
6914;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/support/mapper/ExpressionRoleMapping.java;41;8;DataClass
6915;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/support/mapper/expressiondsl/ExpressionParser.java;26;37;TooMany
6916;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/RoleDescriptor.java;43;57;TooMany
6917;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/RoleDescriptor.java;347;20;LongMethod
6918;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/privilege/Privilege.java;17;8;DataClass
6919;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/client/SecurityClient.java;86;29;TooMany
6920;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;20;8;LargeClass
6921;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;20;43;TooMany
6922;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;214;22;LongParameterList
6923;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;229;22;LongParameterList
6924;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;245;22;LongParameterList
6925;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;302;22;LongParameterList
6926;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;307;22;LongParameterList
6927;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;508;22;LongParameterList
6928;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;523;22;LongParameterList
6929;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;539;22;LongParameterList
6930;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;596;22;LongParameterList
6931;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;601;22;LongParameterList
6932;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;802;22;LongParameterList
6933;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;817;22;LongParameterList
6934;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;833;22;LongParameterList
6935;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;890;22;LongParameterList
6936;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;895;22;LongParameterList
6937;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1101;21;LongParameterList
6938;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1116;21;LongParameterList
6939;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1132;21;LongParameterList
6940;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1189;21;LongParameterList
6941;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1194;21;LongParameterList
6942;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1450;20;LongParameterList
6943;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1465;20;LongParameterList
6944;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1481;20;LongParameterList
6945;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1498;20;LongParameterList
6946;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1551;20;LongParameterList
6947;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1556;20;LongParameterList
6948;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1572;20;LongParameterList
6949;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1784;22;LongParameterList
6950;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1799;22;LongParameterList
6951;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1815;22;LongParameterList
6952;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1872;22;LongParameterList
6953;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;1877;22;LongParameterList
6954;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;2123;21;LongParameterList
6955;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;2138;21;LongParameterList
6956;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;2154;21;LongParameterList
6957;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;2211;21;LongParameterList
6958;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/support/NoOpLogger.java;2216;21;LongParameterList
6959;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/user/BeatsSystemUser.java;14;8;DataClass
6960;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/user/LogstashSystemUser.java;14;8;DataClass
6961;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/user/User.java;26;47;TooMany
6962;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/CertUtils.java;103;24;TooMany
6963;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/CertificateGenerateTool.java;73;70;TooMany
6964;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/CertificateTool.java;82;8;LargeClass
6965;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/CertificateTool.java;169;78;TooMany
6966;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/SSLConfiguration.java;32;37;TooMany
6967;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/SSLService.java;59;51;TooMany
6968;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/cert/CertificateInfo.java;23;8;DataClass
6969;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/cert/CertificateInfo.java;23;69;TooMany
6970;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/actions/ActionStatus.java;26;55;TooMany
6971;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/actions/ActionStatus.java;293;63;TooMany
6972;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/actions/ActionWrapperResult.java;18;8;DataClass
6973;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/actions/throttler/Throttler.java;33;5;DataClass
6974;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/client/WatchSourceBuilder.java;36;61;TooMany
6975;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/client/WatcherClient.java;46;28;TooMany
6976;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/condition/Condition.java;23;5;DataClass
6977;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/execution/QueuedWatch.java;18;8;DataClass
6978;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/execution/WatchExecutionContext.java;27;45;TooMany
6979;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/execution/WatchExecutionResult.java;22;8;DataClass
6980;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/execution/WatchExecutionSnapshot.java;20;8;DataClass
6981;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/history/WatchRecord.java;34;63;TooMany
6982;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/history/WatchRecord.java;61;24;LongParameterList
6983;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/input/Input.java;22;14;DataClass
6984;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/support/WatcherDateTimeUtils.java;26;35;TooMany
6985;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/support/xcontent/WatcherXContentParser.java;34;62;TooMany
6986;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/transform/Transform.java;24;14;DataClass
6987;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/transport/actions/execute/ExecuteWatchRequest.java;29;8;DataClass
6988;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/transport/actions/get/GetWatchResponse.java;20;8;DataClass
6989;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/transport/actions/put/PutWatchRequest.java;26;8;DataClass
6990;elasticsearch;/home/matheus/Documentos/repositories/Java/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/transport/actions/stats/WatcherStatsRequest.java;19;8;DataClass
